"store";"websites";"attribute_set";"type";"categories";"sku";"has_options";"name"
"admin";"base";"Default";"simple";"Appliances";"GL2JBR-Y";"0";"Pro Sports Eyewear Boston Red Sox Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JBR-Y";"0";"Pro Sports Eyewear Boston Red Sox Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JBR-Y";"0";"Pro Sports Eyewear Boston Red Sox Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JCB-Y";"0";"Pro Sports Eyewear Chicago Bulls Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JCB-Y";"0";"Pro Sports Eyewear Chicago Bulls Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JCB-Y";"0";"Pro Sports Eyewear Chicago Bulls Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JCC-Y";"0";"Pro Sports Eyewear Chicago Cubs Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JCC-Y";"0";"Pro Sports Eyewear Chicago Cubs Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JCC-Y";"0";"Pro Sports Eyewear Chicago Cubs Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JLD-Y";"0";"Pro Sports Eyewear Los Angeles Dodgers Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JLD-Y";"0";"Pro Sports Eyewear Los Angeles Dodgers Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JLD-Y";"0";"Pro Sports Eyewear Los Angeles Dodgers Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JLL-Y";"0";"Pro Sports Eyewear Los Angeles Lakers Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JLL-Y";"0";"Pro Sports Eyewear Los Angeles Lakers Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JLL-Y";"0";"Pro Sports Eyewear Los Angeles Lakers Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JMH-Y";"0";"Pro Sports Eyewear Miami Heat Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JMH-Y";"0";"Pro Sports Eyewear Miami Heat Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JMH-Y";"0";"Pro Sports Eyewear Miami Heat Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JNK-Y";"0";"Pro Sports Eyewear New York Knicks Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JNK-Y";"0";"Pro Sports Eyewear New York Knicks Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JNK-Y";"0";"Pro Sports Eyewear New York Knicks Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JNM-Y";"0";"Pro Sports Eyewear New York Mets Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JNM-Y";"0";"Pro Sports Eyewear New York Mets Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JNM-Y";"0";"Pro Sports Eyewear New York Mets Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JNY-Y";"0";"Pro Sports Eyewear New York Yankees Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JNY-Y";"0";"Pro Sports Eyewear New York Yankees Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JNY-Y";"0";"Pro Sports Eyewear New York Yankees Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JOM-Y";"0";"Pro Sports Eyewear Orlando Magic Youth  Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JOM-Y";"0";"Pro Sports Eyewear Orlando Magic Youth  Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JOM-Y";"0";"Pro Sports Eyewear Orlando Magic Youth  Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JPP-Y";"0";"Pro Sports Eyewear Philadelphia Phillies Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JPP-Y";"0";"Pro Sports Eyewear Philadelphia Phillies Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JPP-Y";"0";"Pro Sports Eyewear Philadelphia Phillies Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"GL2JSG-Y";"0";"Pro Sports Eyewear San Francisco Giants Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances";"GL2JSG-Y";"0";"Pro Sports Eyewear San Francisco Giants Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances/Small Appliances/Active Living";"GL2JSG-Y";"0";"Pro Sports Eyewear San Francisco Giants Youth Swim Goggles"
"admin";"base";"Default";"simple";"Appliances";"RI58001";"0";"Reunion Island RI58001 Colombia Las Hermosas Single Cup Coffee Pods, 18-Count"
"admin";"base";"Default";"simple";"Appliances/Kitchen Electrics";"RI58001";"0";"Reunion Island RI58001 Colombia Las Hermosas Single Cup Coffee Pods, 18-Count"
"admin";"base";"Default";"simple";"Appliances";"RI58011";"0";"Reunion Island RI58011 Authentic Donut Shop Original Blend Single Cup Coffee Pods, 18-Count"
"admin";"base";"Default";"simple";"Appliances/Kitchen Electrics";"RI58011";"0";"Reunion Island RI58011 Authentic Donut Shop Original Blend Single Cup Coffee Pods, 18-Count"
